user_id,signup_day,subscription_tier,device,acquisition_channel,signup_cohort_month
5266,166,Ad-Supported,Mobile,Organic,5
5267,226,Ad-Supported,Web,Telco-Bundle,7
5268,188,Premium,Mobile,Telco-Bundle,6
5269,114,Ad-Supported,Mobile,Telco-Bundle,3
5270,116,Ad-Supported,Mobile,Organic,3
5271,32,Premium,Mobile,Paid-Social,1
5272,176,Ad-Supported,Mobile,Telco-Bundle,5
5273,285,Ad-Supported,CTV,Referral,9
5274,274,Ad-Supported,Web,Organic,9
5275,394,Ad-Supported,CTV,Telco-Bundle,13
5276,16,Premium,CTV,Organic,0
5277,304,Ad-Supported,Mobile,Telco-Bundle,10
5278,318,Premium,Web,Organic,10
5279,175,Ad-Supported,Mobile,Referral,5
5280,113,Premium,Mobile,Organic,3
5281,143,Premium,Mobile,Telco-Bundle,4
5282,273,Ad-Supported,Mobile,Telco-Bundle,9
5283,345,Premium,CTV,Organic,11
5284,257,Premium,Mobile,Organic,8
5285,206,Premium,Mobile,Paid-Social,6
5286,261,Ad-Supported,Web,Telco-Bundle,8
5287,29,Premium,Mobile,Telco-Bundle,0
5288,243,Ad-Supported,CTV,Paid-Social,8
5289,17,Premium,Mobile,Organic,0
5290,383,Premium,Web,Referral,12
5291,355,Ad-Supported,CTV,Organic,11
5292,203,Premium,Mobile,Paid-Social,6
5293,150,Premium,Web,Referral,5
5294,293,Ad-Supported,Mobile,Referral,9
5295,255,Ad-Supported,Mobile,Organic,8
5296,282,Ad-Supported,CTV,Organic,9
5297,206,Ad-Supported,CTV,Telco-Bundle,6
5298,95,Ad-Supported,Mobile,Organic,3
5299,30,Premium,Mobile,Telco-Bundle,1
5300,114,Ad-Supported,Mobile,Paid-Social,3
5301,212,Premium,CTV,Organic,7
5302,170,Premium,Tablet,Paid-Social,5
5303,203,Premium,Mobile,Telco-Bundle,6
5304,111,Ad-Supported,Tablet,Telco-Bundle,3
5305,375,Ad-Supported,Mobile,Paid-Social,12
5306,147,Premium,Web,Organic,4
5307,338,Ad-Supported,Web,Paid-Social,11
5308,156,Ad-Supported,CTV,Telco-Bundle,5
5309,177,Premium,Mobile,Telco-Bundle,5
5310,241,Ad-Supported,Mobile,Telco-Bundle,8
5311,105,Ad-Supported,Mobile,Referral,3
5312,88,Ad-Supported,CTV,Paid-Social,2
5313,152,Ad-Supported,Tablet,Telco-Bundle,5
5314,321,Premium,Mobile,Organic,10
5315,58,Ad-Supported,Mobile,Paid-Social,1
5316,175,Premium,Mobile,Paid-Social,5
5317,269,Premium,CTV,Telco-Bundle,8
5318,282,Ad-Supported,CTV,Telco-Bundle,9
5319,174,Ad-Supported,Mobile,Organic,5
5320,33,Ad-Supported,Web,Telco-Bundle,1
5321,7,Premium,Mobile,Telco-Bundle,0
5322,188,Premium,CTV,Referral,6
5323,324,Ad-Supported,Mobile,Paid-Social,10
5324,12,Ad-Supported,Mobile,Referral,0
5325,355,Ad-Supported,CTV,Telco-Bundle,11
5326,270,Ad-Supported,CTV,Telco-Bundle,9
5327,4,Ad-Supported,Mobile,Paid-Social,0
5328,138,Ad-Supported,Web,Telco-Bundle,4
5329,88,Premium,CTV,Telco-Bundle,2
5330,379,Ad-Supported,Mobile,Paid-Social,12
5331,222,Ad-Supported,Tablet,Referral,7
5332,130,Premium,Tablet,Organic,4
5333,111,Premium,Mobile,Telco-Bundle,3
5334,225,Ad-Supported,Tablet,Organic,7
5335,3,Premium,Web,Paid-Social,0
5336,103,Ad-Supported,Mobile,Organic,3
5337,66,Premium,CTV,Organic,2
5338,248,Ad-Supported,Mobile,Paid-Social,8
5339,268,Premium,CTV,Organic,8
5340,187,Ad-Supported,Tablet,Organic,6
5341,56,Premium,Mobile,Telco-Bundle,1
5342,148,Premium,CTV,Organic,4
5343,337,Ad-Supported,Mobile,Organic,11
5344,82,Ad-Supported,CTV,Organic,2
5345,66,Ad-Supported,Web,Organic,2
5346,45,Ad-Supported,Mobile,Organic,1
5347,326,Premium,CTV,Referral,10
5348,48,Premium,Mobile,Paid-Social,1
5349,233,Ad-Supported,CTV,Paid-Social,7
5350,399,Ad-Supported,CTV,Paid-Social,13
5351,257,Premium,CTV,Organic,8
5352,165,Ad-Supported,Mobile,Telco-Bundle,5
5353,83,Premium,CTV,Referral,2
5354,1,Ad-Supported,CTV,Organic,0
5355,63,Ad-Supported,CTV,Organic,2
5356,381,Ad-Supported,CTV,Telco-Bundle,12
5357,58,Ad-Supported,Web,Organic,1
5358,8,Premium,Mobile,Organic,0
5359,326,Ad-Supported,Mobile,Telco-Bundle,10
5360,168,Premium,Tablet,Telco-Bundle,5
5361,143,Premium,Mobile,Organic,4
5362,287,Ad-Supported,Web,Telco-Bundle,9
5363,209,Ad-Supported,CTV,Organic,6
5364,365,Premium,Web,Organic,12
5365,187,Premium,CTV,Telco-Bundle,6
5366,285,Ad-Supported,Web,Telco-Bundle,9
5367,351,Ad-Supported,CTV,Telco-Bundle,11
5368,185,Premium,CTV,Telco-Bundle,6
5369,114,Ad-Supported,Mobile,Telco-Bundle,3
5370,389,Premium,Mobile,Telco-Bundle,12
5371,91,Ad-Supported,Mobile,Paid-Social,3
5372,16,Premium,Tablet,Paid-Social,0
5373,231,Ad-Supported,Mobile,Telco-Bundle,7
5374,394,Premium,Web,Organic,13
5375,35,Ad-Supported,CTV,Telco-Bundle,1
5376,339,Ad-Supported,Mobile,Organic,11
5377,332,Ad-Supported,Tablet,Paid-Social,11
5378,371,Premium,Mobile,Telco-Bundle,12
5379,169,Ad-Supported,CTV,Telco-Bundle,5
5380,102,Ad-Supported,Mobile,Organic,3
5381,205,Premium,Mobile,Paid-Social,6
5382,57,Ad-Supported,Mobile,Telco-Bundle,1
5383,337,Ad-Supported,CTV,Referral,11
5384,265,Premium,Mobile,Paid-Social,8
5385,193,Premium,Web,Organic,6
5386,206,Premium,CTV,Paid-Social,6
5387,285,Ad-Supported,Mobile,Paid-Social,9
5388,209,Ad-Supported,Mobile,Organic,6
5389,336,Premium,Mobile,Telco-Bundle,11
5390,369,Ad-Supported,Web,Paid-Social,12
5391,379,Premium,CTV,Paid-Social,12
5392,248,Ad-Supported,Mobile,Paid-Social,8
5393,297,Premium,CTV,Organic,9
5394,125,Premium,Mobile,Paid-Social,4
5395,16,Ad-Supported,CTV,Paid-Social,0
5396,160,Ad-Supported,Mobile,Organic,5
5397,348,Ad-Supported,Mobile,Telco-Bundle,11
5398,54,Ad-Supported,Mobile,Paid-Social,1
5399,218,Premium,CTV,Paid-Social,7
5400,77,Ad-Supported,CTV,Telco-Bundle,2
5401,172,Ad-Supported,Mobile,Paid-Social,5
5402,58,Ad-Supported,Mobile,Paid-Social,1
5403,294,Premium,CTV,Telco-Bundle,9
5404,324,Ad-Supported,Mobile,Paid-Social,10
5405,303,Ad-Supported,CTV,Paid-Social,10
5406,282,Premium,Mobile,Telco-Bundle,9
5407,94,Ad-Supported,Mobile,Paid-Social,3
5408,212,Ad-Supported,CTV,Referral,7
5409,42,Premium,Mobile,Paid-Social,1
5410,150,Ad-Supported,CTV,Paid-Social,5
5411,202,Premium,Mobile,Organic,6
5412,267,Premium,Mobile,Organic,8
5413,39,Premium,CTV,Paid-Social,1
5414,325,Ad-Supported,Mobile,Organic,10
5415,184,Ad-Supported,CTV,Paid-Social,6
5416,352,Ad-Supported,Web,Organic,11
5417,211,Ad-Supported,Tablet,Organic,7
5418,219,Ad-Supported,Mobile,Paid-Social,7
5419,277,Ad-Supported,Mobile,Telco-Bundle,9
5420,328,Premium,Mobile,Organic,10
5421,63,Ad-Supported,Web,Telco-Bundle,2
5422,205,Premium,Mobile,Organic,6
5423,12,Premium,Mobile,Organic,0
5424,190,Premium,CTV,Referral,6
5425,325,Premium,Mobile,Referral,10
5426,346,Premium,CTV,Paid-Social,11
5427,114,Ad-Supported,Mobile,Paid-Social,3
5428,155,Ad-Supported,CTV,Telco-Bundle,5
5429,221,Premium,CTV,Paid-Social,7
5430,158,Premium,Mobile,Organic,5
5431,72,Premium,CTV,Organic,2
5432,122,Premium,CTV,Organic,4
5433,162,Ad-Supported,Mobile,Telco-Bundle,5
5434,207,Ad-Supported,Web,Telco-Bundle,6
5435,368,Premium,Web,Organic,12
5436,218,Ad-Supported,Web,Organic,7
5437,155,Ad-Supported,CTV,Organic,5
5438,264,Premium,Mobile,Telco-Bundle,8
5439,309,Ad-Supported,Mobile,Telco-Bundle,10
5440,172,Ad-Supported,Mobile,Paid-Social,5
5441,196,Premium,Mobile,Telco-Bundle,6
5442,87,Ad-Supported,Mobile,Organic,2
5443,346,Premium,Mobile,Paid-Social,11
5444,346,Ad-Supported,Mobile,Paid-Social,11
5445,70,Premium,Web,Organic,2
5446,139,Ad-Supported,Mobile,Paid-Social,4
5447,109,Ad-Supported,CTV,Telco-Bundle,3
5448,369,Ad-Supported,Web,Organic,12
5449,27,Ad-Supported,CTV,Paid-Social,0
5450,83,Ad-Supported,Mobile,Telco-Bundle,2
5451,126,Premium,CTV,Telco-Bundle,4
5452,224,Premium,Web,Paid-Social,7
5453,100,Ad-Supported,Web,Organic,3
5454,215,Premium,Mobile,Telco-Bundle,7
5455,299,Premium,Mobile,Organic,9
5456,331,Premium,CTV,Organic,11
5457,40,Ad-Supported,Mobile,Organic,1
5458,56,Ad-Supported,Web,Paid-Social,1
5459,38,Premium,CTV,Telco-Bundle,1
5460,364,Ad-Supported,Web,Telco-Bundle,12
5461,261,Ad-Supported,Tablet,Paid-Social,8
5462,213,Premium,CTV,Referral,7
5463,316,Ad-Supported,Web,Paid-Social,10
5464,234,Premium,CTV,Telco-Bundle,7
5465,94,Ad-Supported,Mobile,Organic,3
5466,204,Premium,Web,Organic,6
5467,281,Premium,CTV,Paid-Social,9
5468,15,Premium,Tablet,Telco-Bundle,0
5469,242,Premium,Mobile,Organic,8
5470,199,Premium,Mobile,Paid-Social,6
5471,28,Ad-Supported,Web,Paid-Social,0
5472,106,Premium,Mobile,Paid-Social,3
5473,179,Premium,CTV,Organic,5
5474,137,Ad-Supported,CTV,Organic,4
5475,116,Ad-Supported,Mobile,Organic,3
5476,259,Ad-Supported,Mobile,Telco-Bundle,8
5477,162,Ad-Supported,Web,Telco-Bundle,5
5478,199,Premium,Mobile,Organic,6
5479,319,Ad-Supported,CTV,Organic,10
5480,38,Ad-Supported,CTV,Paid-Social,1
5481,144,Ad-Supported,CTV,Organic,4
5482,30,Ad-Supported,Mobile,Telco-Bundle,1
5483,371,Premium,Mobile,Paid-Social,12
5484,75,Ad-Supported,Web,Telco-Bundle,2
5485,328,Ad-Supported,Mobile,Organic,10
5486,77,Ad-Supported,Mobile,Referral,2
5487,130,Premium,Tablet,Telco-Bundle,4
5488,243,Premium,Mobile,Telco-Bundle,8
5489,332,Ad-Supported,Mobile,Referral,11
5490,71,Ad-Supported,Tablet,Paid-Social,2
5491,86,Ad-Supported,Mobile,Organic,2
5492,352,Ad-Supported,Mobile,Paid-Social,11
5493,129,Premium,Mobile,Telco-Bundle,4
5494,84,Ad-Supported,Web,Telco-Bundle,2
5495,297,Ad-Supported,Web,Paid-Social,9
5496,37,Ad-Supported,Web,Telco-Bundle,1
5497,346,Ad-Supported,Tablet,Organic,11
5498,350,Ad-Supported,Mobile,Organic,11
5499,342,Ad-Supported,CTV,Paid-Social,11
5500,118,Ad-Supported,Mobile,Paid-Social,3
5501,46,Ad-Supported,Web,Organic,1
5502,170,Ad-Supported,Tablet,Telco-Bundle,5
5503,134,Premium,Mobile,Paid-Social,4
5504,383,Ad-Supported,Web,Paid-Social,12
5505,253,Ad-Supported,CTV,Organic,8
5506,377,Ad-Supported,Mobile,Organic,12
5507,300,Premium,CTV,Telco-Bundle,10
5508,286,Premium,Tablet,Telco-Bundle,9
5509,45,Premium,Mobile,Organic,1
5510,28,Ad-Supported,Mobile,Telco-Bundle,0
5511,19,Premium,Tablet,Telco-Bundle,0
5512,237,Ad-Supported,Mobile,Telco-Bundle,7
5513,81,Premium,Mobile,Paid-Social,2
5514,395,Premium,CTV,Paid-Social,13
5515,53,Ad-Supported,CTV,Telco-Bundle,1
5516,378,Ad-Supported,Mobile,Paid-Social,12
5517,267,Ad-Supported,Mobile,Organic,8
5518,43,Ad-Supported,Web,Paid-Social,1
5519,24,Premium,Mobile,Paid-Social,0
5520,158,Ad-Supported,CTV,Paid-Social,5
5521,136,Premium,Web,Telco-Bundle,4
5522,126,Premium,Mobile,Paid-Social,4
5523,211,Ad-Supported,Web,Organic,7
5524,52,Ad-Supported,Web,Referral,1
5525,52,Ad-Supported,Tablet,Organic,1
5526,278,Premium,Mobile,Organic,9
5527,396,Ad-Supported,Mobile,Telco-Bundle,13
5528,110,Ad-Supported,CTV,Referral,3
5529,372,Ad-Supported,Web,Telco-Bundle,12
5530,138,Premium,Tablet,Paid-Social,4
5531,135,Ad-Supported,Mobile,Paid-Social,4
5532,37,Ad-Supported,CTV,Telco-Bundle,1
5533,169,Premium,Mobile,Telco-Bundle,5
5534,199,Ad-Supported,CTV,Organic,6
5535,265,Ad-Supported,Web,Telco-Bundle,8
5536,64,Ad-Supported,Web,Telco-Bundle,2
5537,76,Ad-Supported,Mobile,Organic,2
5538,173,Ad-Supported,Tablet,Organic,5
5539,28,Premium,Mobile,Organic,0
5540,58,Premium,Mobile,Referral,1
5541,252,Ad-Supported,CTV,Paid-Social,8
5542,381,Ad-Supported,CTV,Telco-Bundle,12
5543,229,Ad-Supported,Web,Organic,7
5544,58,Premium,CTV,Telco-Bundle,1
5545,396,Premium,Mobile,Paid-Social,13
5546,209,Premium,Mobile,Referral,6
5547,287,Premium,CTV,Paid-Social,9
5548,79,Premium,CTV,Telco-Bundle,2
5549,231,Premium,CTV,Telco-Bundle,7
5550,31,Ad-Supported,Mobile,Paid-Social,1
5551,250,Premium,Mobile,Referral,8
5552,81,Premium,Web,Paid-Social,2
5553,363,Ad-Supported,Mobile,Telco-Bundle,12
5554,22,Ad-Supported,CTV,Organic,0
5555,261,Ad-Supported,Mobile,Telco-Bundle,8
5556,56,Ad-Supported,Mobile,Referral,1
5557,275,Premium,Mobile,Telco-Bundle,9
5558,197,Ad-Supported,Mobile,Paid-Social,6
5559,387,Ad-Supported,CTV,Paid-Social,12
5560,261,Ad-Supported,Mobile,Telco-Bundle,8
5561,149,Premium,Mobile,Organic,4
5562,35,Ad-Supported,Tablet,Referral,1
5563,238,Premium,Mobile,Organic,7
5564,176,Ad-Supported,CTV,Organic,5
5565,21,Ad-Supported,Mobile,Telco-Bundle,0
5566,232,Ad-Supported,Mobile,Paid-Social,7
5567,84,Ad-Supported,Mobile,Paid-Social,2
5568,94,Premium,Web,Organic,3
5569,4,Premium,Mobile,Referral,0
5570,149,Ad-Supported,CTV,Paid-Social,4
5571,88,Ad-Supported,Tablet,Referral,2
5572,29,Premium,Mobile,Organic,0
5573,174,Premium,CTV,Paid-Social,5
5574,88,Ad-Supported,Mobile,Organic,2
5575,54,Premium,Mobile,Paid-Social,1
5576,187,Ad-Supported,Web,Organic,6
5577,26,Ad-Supported,Mobile,Organic,0
5578,396,Premium,Tablet,Paid-Social,13
5579,188,Premium,CTV,Telco-Bundle,6
5580,398,Premium,Mobile,Paid-Social,13
5581,352,Ad-Supported,Mobile,Paid-Social,11
5582,391,Ad-Supported,CTV,Paid-Social,13
5583,217,Premium,Mobile,Paid-Social,7
5584,169,Ad-Supported,Mobile,Telco-Bundle,5
5585,288,Ad-Supported,Mobile,Telco-Bundle,9
5586,33,Premium,Mobile,Telco-Bundle,1
5587,336,Ad-Supported,Tablet,Organic,11
5588,130,Ad-Supported,Mobile,Paid-Social,4
5589,3,Ad-Supported,Mobile,Telco-Bundle,0
5590,95,Premium,Web,Referral,3
5591,97,Ad-Supported,CTV,Paid-Social,3
5592,6,Ad-Supported,Web,Paid-Social,0
5593,267,Ad-Supported,Tablet,Telco-Bundle,8
5594,38,Ad-Supported,Mobile,Referral,1
5595,338,Ad-Supported,Mobile,Paid-Social,11
5596,181,Ad-Supported,CTV,Organic,6
5597,287,Ad-Supported,Mobile,Telco-Bundle,9
5598,136,Ad-Supported,CTV,Telco-Bundle,4
5599,53,Ad-Supported,Mobile,Organic,1
5600,72,Ad-Supported,Web,Organic,2
5601,258,Ad-Supported,CTV,Paid-Social,8
5602,286,Ad-Supported,CTV,Telco-Bundle,9
5603,107,Premium,Mobile,Telco-Bundle,3
5604,143,Premium,Tablet,Organic,4
5605,378,Ad-Supported,CTV,Organic,12
5606,340,Premium,Web,Telco-Bundle,11
5607,165,Premium,Web,Organic,5
5608,97,Ad-Supported,Mobile,Paid-Social,3
5609,121,Ad-Supported,Mobile,Paid-Social,4
5610,215,Premium,Mobile,Organic,7
5611,227,Ad-Supported,CTV,Telco-Bundle,7
5612,74,Ad-Supported,CTV,Organic,2
5613,27,Premium,Mobile,Telco-Bundle,0
5614,198,Ad-Supported,Tablet,Telco-Bundle,6
5615,319,Premium,Mobile,Paid-Social,10
5616,61,Ad-Supported,Web,Telco-Bundle,2
5617,163,Ad-Supported,Mobile,Organic,5
5618,65,Ad-Supported,Mobile,Telco-Bundle,2
5619,97,Ad-Supported,Mobile,Organic,3
5620,245,Premium,CTV,Referral,8
5621,115,Premium,Web,Organic,3
5622,106,Premium,Mobile,Paid-Social,3
5623,398,Ad-Supported,CTV,Organic,13
5624,69,Ad-Supported,CTV,Paid-Social,2
5625,76,Ad-Supported,Mobile,Organic,2
5626,371,Ad-Supported,CTV,Organic,12
5627,220,Premium,Mobile,Organic,7
5628,18,Ad-Supported,Web,Organic,0
5629,170,Ad-Supported,CTV,Telco-Bundle,5
5630,226,Ad-Supported,Mobile,Paid-Social,7
5631,102,Premium,Web,Organic,3
5632,219,Ad-Supported,Mobile,Referral,7
5633,259,Premium,Tablet,Telco-Bundle,8
5634,100,Premium,CTV,Organic,3
5635,325,Premium,Mobile,Paid-Social,10
5636,181,Ad-Supported,CTV,Paid-Social,6
5637,385,Ad-Supported,Mobile,Paid-Social,12
5638,36,Ad-Supported,Web,Telco-Bundle,1
5639,130,Premium,Tablet,Paid-Social,4
5640,288,Premium,CTV,Referral,9
5641,358,Ad-Supported,CTV,Telco-Bundle,11
5642,89,Ad-Supported,CTV,Referral,2
5643,392,Ad-Supported,Mobile,Paid-Social,13
5644,78,Premium,Mobile,Telco-Bundle,2
5645,167,Ad-Supported,Web,Telco-Bundle,5
5646,126,Ad-Supported,Mobile,Telco-Bundle,4
5647,170,Premium,Mobile,Organic,5
5648,361,Ad-Supported,Mobile,Organic,12
5649,293,Ad-Supported,Tablet,Organic,9
5650,318,Ad-Supported,Tablet,Organic,10
5651,102,Ad-Supported,Mobile,Referral,3
5652,378,Premium,Mobile,Telco-Bundle,12
5653,174,Ad-Supported,Web,Organic,5
5654,261,Ad-Supported,Mobile,Paid-Social,8
5655,279,Ad-Supported,Tablet,Organic,9
5656,265,Ad-Supported,Web,Telco-Bundle,8
5657,241,Premium,Web,Referral,8
5658,192,Ad-Supported,Mobile,Organic,6
5659,259,Ad-Supported,CTV,Paid-Social,8
5660,362,Ad-Supported,Tablet,Referral,12
5661,156,Ad-Supported,Mobile,Telco-Bundle,5
5662,204,Ad-Supported,Web,Telco-Bundle,6
5663,72,Ad-Supported,Mobile,Paid-Social,2
5664,142,Premium,Tablet,Organic,4
5665,309,Ad-Supported,CTV,Telco-Bundle,10
5666,256,Ad-Supported,Mobile,Organic,8
5667,85,Ad-Supported,Mobile,Telco-Bundle,2
5668,218,Premium,Mobile,Telco-Bundle,7
5669,324,Ad-Supported,Mobile,Organic,10
5670,50,Premium,Web,Paid-Social,1
5671,25,Ad-Supported,Mobile,Telco-Bundle,0
5672,157,Premium,Tablet,Referral,5
5673,262,Premium,Mobile,Paid-Social,8
5674,126,Ad-Supported,CTV,Telco-Bundle,4
5675,328,Ad-Supported,Tablet,Organic,10
5676,338,Ad-Supported,CTV,Referral,11
5677,213,Premium,Web,Telco-Bundle,7
5678,152,Premium,Tablet,Organic,5
5679,17,Ad-Supported,CTV,Telco-Bundle,0
5680,328,Ad-Supported,Web,Telco-Bundle,10
5681,358,Ad-Supported,Mobile,Telco-Bundle,11
5682,177,Ad-Supported,Mobile,Organic,5
5683,207,Premium,Mobile,Telco-Bundle,6
5684,301,Ad-Supported,Web,Telco-Bundle,10
5685,278,Ad-Supported,CTV,Organic,9
5686,54,Premium,CTV,Organic,1
5687,269,Premium,Tablet,Telco-Bundle,8
5688,369,Premium,Mobile,Telco-Bundle,12
5689,300,Ad-Supported,Tablet,Paid-Social,10
5690,192,Premium,Mobile,Telco-Bundle,6
5691,209,Ad-Supported,Mobile,Organic,6
5692,104,Ad-Supported,CTV,Telco-Bundle,3
5693,264,Ad-Supported,Mobile,Paid-Social,8
5694,97,Premium,CTV,Organic,3
5695,137,Ad-Supported,Web,Referral,4
5696,106,Premium,Web,Telco-Bundle,3
5697,134,Premium,Mobile,Organic,4
5698,147,Premium,Mobile,Referral,4
5699,34,Premium,Mobile,Referral,1
5700,287,Premium,Mobile,Telco-Bundle,9
5701,176,Ad-Supported,Mobile,Organic,5
5702,379,Ad-Supported,Mobile,Organic,12
5703,73,Premium,Web,Telco-Bundle,2
5704,267,Ad-Supported,Tablet,Referral,8
5705,72,Ad-Supported,Web,Organic,2
5706,219,Premium,Mobile,Paid-Social,7
5707,196,Ad-Supported,CTV,Organic,6
5708,179,Premium,Mobile,Paid-Social,5
5709,262,Ad-Supported,Mobile,Telco-Bundle,8
5710,331,Premium,Mobile,Organic,11
5711,127,Ad-Supported,Tablet,Telco-Bundle,4
5712,340,Premium,CTV,Telco-Bundle,11
5713,74,Premium,Mobile,Paid-Social,2
5714,117,Ad-Supported,CTV,Telco-Bundle,3
5715,124,Ad-Supported,Tablet,Organic,4
5716,381,Ad-Supported,Mobile,Organic,12
5717,48,Ad-Supported,Web,Paid-Social,1
5718,158,Ad-Supported,Mobile,Paid-Social,5
5719,170,Ad-Supported,Mobile,Organic,5
5720,320,Premium,Web,Referral,10
5721,194,Ad-Supported,Mobile,Organic,6
5722,386,Ad-Supported,CTV,Organic,12
5723,296,Ad-Supported,Mobile,Telco-Bundle,9
5724,281,Ad-Supported,CTV,Referral,9
5725,301,Ad-Supported,CTV,Paid-Social,10
5726,65,Premium,Web,Organic,2
5727,180,Premium,Web,Paid-Social,6
5728,234,Ad-Supported,CTV,Organic,7
5729,84,Premium,Mobile,Paid-Social,2
5730,48,Ad-Supported,Mobile,Telco-Bundle,1
5731,55,Ad-Supported,CTV,Paid-Social,1
5732,315,Premium,Mobile,Paid-Social,10
5733,263,Ad-Supported,Mobile,Telco-Bundle,8
5734,113,Ad-Supported,Tablet,Organic,3
5735,295,Premium,Mobile,Organic,9
5736,278,Ad-Supported,Mobile,Telco-Bundle,9
5737,326,Ad-Supported,Web,Organic,10
5738,364,Ad-Supported,CTV,Organic,12
5739,353,Premium,CTV,Organic,11
5740,73,Premium,Mobile,Paid-Social,2
5741,307,Premium,Mobile,Telco-Bundle,10
5742,157,Ad-Supported,CTV,Paid-Social,5
5743,161,Premium,Mobile,Paid-Social,5
5744,259,Ad-Supported,CTV,Paid-Social,8
5745,241,Ad-Supported,Mobile,Organic,8
5746,168,Ad-Supported,Mobile,Telco-Bundle,5
5747,399,Premium,Mobile,Referral,13
5748,70,Ad-Supported,Mobile,Paid-Social,2
5749,39,Premium,Mobile,Paid-Social,1
5750,12,Ad-Supported,Web,Telco-Bundle,0
5751,325,Ad-Supported,CTV,Organic,10
5752,163,Premium,Mobile,Organic,5
5753,175,Premium,CTV,Referral,5
5754,260,Ad-Supported,Mobile,Organic,8
5755,174,Premium,Mobile,Organic,5
5756,230,Ad-Supported,Web,Paid-Social,7
5757,24,Premium,CTV,Paid-Social,0
5758,63,Ad-Supported,CTV,Paid-Social,2
5759,372,Ad-Supported,Mobile,Organic,12
5760,180,Ad-Supported,Mobile,Telco-Bundle,6
5761,67,Ad-Supported,Web,Organic,2
5762,148,Ad-Supported,CTV,Referral,4
5763,134,Ad-Supported,CTV,Organic,4
5764,110,Premium,Tablet,Organic,3
5765,118,Ad-Supported,Mobile,Paid-Social,3
5766,291,Ad-Supported,Web,Organic,9
5767,43,Ad-Supported,CTV,Telco-Bundle,1
5768,124,Premium,Mobile,Organic,4
5769,187,Ad-Supported,Mobile,Paid-Social,6
5770,216,Ad-Supported,CTV,Organic,7
5771,352,Premium,Mobile,Paid-Social,11
5772,369,Ad-Supported,CTV,Organic,12
5773,119,Premium,CTV,Organic,3
5774,216,Ad-Supported,Mobile,Organic,7
5775,9,Premium,CTV,Telco-Bundle,0
5776,247,Ad-Supported,CTV,Telco-Bundle,8
5777,62,Premium,Mobile,Organic,2
5778,30,Premium,Web,Organic,1
5779,269,Ad-Supported,Mobile,Organic,8
5780,72,Ad-Supported,Tablet,Organic,2
5781,191,Ad-Supported,Mobile,Paid-Social,6
5782,41,Ad-Supported,Mobile,Paid-Social,1
5783,298,Premium,CTV,Referral,9
5784,306,Ad-Supported,Mobile,Telco-Bundle,10
5785,230,Ad-Supported,Mobile,Organic,7
5786,334,Premium,Mobile,Organic,11
5787,175,Premium,CTV,Organic,5
5788,75,Premium,CTV,Organic,2
5789,61,Ad-Supported,Mobile,Paid-Social,2
5790,88,Ad-Supported,Mobile,Organic,2
5791,80,Ad-Supported,Mobile,Organic,2
5792,129,Ad-Supported,Tablet,Organic,4
5793,86,Ad-Supported,Mobile,Telco-Bundle,2
5794,236,Ad-Supported,CTV,Organic,7
5795,60,Ad-Supported,Mobile,Referral,2
5796,249,Ad-Supported,CTV,Paid-Social,8
5797,134,Ad-Supported,Tablet,Organic,4
5798,275,Ad-Supported,Mobile,Paid-Social,9
5799,205,Ad-Supported,CTV,Paid-Social,6
5800,362,Ad-Supported,Mobile,Paid-Social,12
5801,176,Premium,CTV,Paid-Social,5
5802,118,Premium,Mobile,Organic,3
5803,236,Ad-Supported,Mobile,Organic,7
5804,263,Ad-Supported,Mobile,Organic,8
5805,176,Ad-Supported,Mobile,Telco-Bundle,5
5806,224,Ad-Supported,Tablet,Telco-Bundle,7
5807,188,Ad-Supported,Web,Telco-Bundle,6
5808,123,Premium,Mobile,Referral,4
5809,126,Ad-Supported,CTV,Paid-Social,4
5810,363,Ad-Supported,CTV,Telco-Bundle,12
5811,270,Premium,Mobile,Paid-Social,9
5812,39,Ad-Supported,Mobile,Paid-Social,1
5813,384,Ad-Supported,CTV,Telco-Bundle,12
5814,285,Ad-Supported,Mobile,Organic,9
5815,21,Premium,CTV,Organic,0
5816,291,Ad-Supported,Mobile,Paid-Social,9
5817,236,Premium,Mobile,Organic,7
5818,366,Premium,CTV,Organic,12
5819,196,Ad-Supported,CTV,Telco-Bundle,6
5820,207,Premium,Tablet,Paid-Social,6
5821,126,Ad-Supported,Mobile,Organic,4
5822,129,Ad-Supported,CTV,Organic,4
5823,247,Ad-Supported,Tablet,Referral,8
5824,331,Premium,CTV,Referral,11
5825,356,Ad-Supported,Tablet,Telco-Bundle,11
5826,308,Ad-Supported,Tablet,Organic,10
5827,244,Premium,Web,Paid-Social,8
5828,200,Ad-Supported,Tablet,Organic,6
5829,136,Premium,CTV,Telco-Bundle,4
5830,307,Premium,Mobile,Paid-Social,10
5831,127,Ad-Supported,Web,Telco-Bundle,4
5832,107,Premium,Web,Paid-Social,3
5833,347,Premium,Mobile,Telco-Bundle,11
5834,236,Ad-Supported,Mobile,Paid-Social,7
5835,142,Premium,Mobile,Paid-Social,4
5836,346,Premium,Web,Paid-Social,11
5837,385,Premium,Mobile,Paid-Social,12
5838,127,Premium,Mobile,Telco-Bundle,4
5839,209,Ad-Supported,CTV,Paid-Social,6
5840,193,Ad-Supported,Mobile,Referral,6
5841,280,Ad-Supported,Tablet,Paid-Social,9
5842,380,Ad-Supported,Mobile,Organic,12
